,carat,cut,color,clarity,depth,table,price,x,y,z,clarity_num,color_num
19159,1.08,Ideal,F,VS2,62.3,54.0,7917.0,6.6,6.56,4.1,3.0,4.0
19160,1.0,Fair,E,VVS2,65.4,56.0,7918.0,6.28,6.2,4.08,5.0,5.0
19161,1.35,Premium,H,VS2,61.5,58.0,7918.0,7.09,7.15,4.38,3.0,2.0
19162,1.03,Premium,E,VS1,62.4,58.0,7919.0,6.5,6.41,4.03,4.0,5.0
19163,1.2,Ideal,G,SI1,61.2,56.0,7920.0,6.87,6.88,4.21,2.0,3.0
19164,1.84,Premium,H,SI2,61.0,58.0,7922.0,7.97,7.87,4.81,1.0,2.0
19165,1.22,Ideal,G,VS2,62.0,55.0,7923.0,6.83,6.91,4.26,3.0,3.0
19166,1.63,Ideal,H,SI2,62.4,57.0,7923.0,7.59,7.52,4.71,1.0,2.0
19167,1.08,Ideal,F,VS2,61.0,57.0,7923.0,6.68,6.61,4.06,3.0,4.0
19168,1.25,Premium,D,SI1,62.4,58.0,7924.0,6.89,6.83,4.28,2.0,6.0
19169,1.08,Ideal,G,VS1,62.4,55.0,7925.0,6.57,6.63,4.12,4.0,3.0
19170,1.17,Ideal,F,VS2,61.8,55.0,7927.0,6.74,6.81,4.19,3.0,4.0
19171,1.28,Very Good,E,SI1,59.8,59.1,7927.0,6.99,7.05,4.21,2.0,5.0
19172,1.21,Very Good,F,VS2,63.5,55.0,7928.0,6.77,6.71,4.28,3.0,4.0
19173,1.14,Very Good,D,VS2,58.7,60.0,7928.0,6.82,6.88,4.02,3.0,6.0
19174,1.43,Fair,E,SI1,65.1,56.0,7928.0,7.1,7.03,4.61,2.0,5.0
19175,1.21,Ideal,H,VS1,62.8,54.0,7928.0,6.81,6.78,4.26,4.0,2.0
19176,1.51,Good,H,SI2,62.8,60.0,7929.0,7.22,7.26,4.55,1.0,2.0
19177,1.2,Ideal,G,VS2,61.9,57.0,7930.0,6.86,6.83,4.24,3.0,3.0
19178,1.46,Premium,G,SI2,59.5,59.0,7931.0,7.34,7.29,4.35,1.0,3.0
19179,1.74,Premium,H,SI1,62.1,59.0,7932.0,7.69,7.63,4.76,2.0,2.0
19180,1.52,Good,G,SI2,63.1,58.0,7933.0,7.21,7.3,4.58,1.0,3.0
19181,1.06,Ideal,G,VVS2,61.6,56.3,7934.0,6.53,6.56,4.03,5.0,3.0
19182,1.01,Ideal,G,VVS2,60.9,54.0,7934.0,6.5,6.53,3.97,5.0,3.0
19183,2.2,Fair,I,I1,66.3,56.0,7934.0,8.05,8.0,5.32,0.0,1.0
19184,1.5,Ideal,G,SI2,61.5,57.0,7936.0,7.33,7.39,4.53,1.0,3.0
19185,1.27,Ideal,H,VS2,62.9,54.0,7937.0,6.88,6.92,4.34,3.0,2.0
19186,1.21,Ideal,I,VVS2,61.3,56.0,7938.0,6.83,6.87,4.2,5.0,1.0
19187,1.37,Very Good,I,VS1,61.8,57.0,7939.0,7.09,7.14,4.4,4.0,1.0
19188,1.01,Ideal,G,VVS2,62.5,56.0,7941.0,6.38,6.41,4.0,5.0,3.0
19189,1.42,Ideal,J,VS2,61.7,56.0,7942.0,7.22,7.27,4.47,3.0,0.0
19190,1.02,Very Good,G,VVS2,63.1,59.0,7942.0,6.45,6.38,4.05,5.0,3.0
19191,1.65,Very Good,J,SI1,61.5,58.0,7943.0,7.49,7.62,4.65,2.0,0.0
19192,1.59,Ideal,J,SI1,61.3,57.0,7943.0,7.43,7.52,4.58,2.0,0.0
19193,1.33,Premium,H,VS2,62.6,58.0,7943.0,7.07,7.01,4.41,3.0,2.0
19194,1.0,Very Good,G,VVS1,60.7,58.0,7945.0,6.46,6.53,3.94,6.0,3.0
19195,1.23,Ideal,H,VS1,62.1,54.0,7946.0,6.87,6.89,4.27,4.0,2.0
19196,1.25,Premium,G,VS2,61.2,57.0,7948.0,6.95,6.91,4.24,3.0,3.0
19197,1.14,Ideal,G,VS1,62.3,56.0,7948.0,6.73,6.7,4.18,4.0,3.0
19198,1.51,Good,H,VS2,63.8,56.0,7949.0,7.24,7.17,4.6,3.0,2.0
19199,1.0,Very Good,G,VVS2,62.7,57.0,7950.0,6.32,6.37,3.98,5.0,3.0
19200,1.56,Premium,F,SI2,58.8,59.0,7950.0,7.76,7.61,4.52,1.0,4.0
19201,1.56,Fair,G,SI2,64.8,59.0,7950.0,7.38,7.19,4.72,1.0,3.0
19202,1.56,Fair,I,SI1,64.6,62.0,7950.0,7.26,7.23,4.68,2.0,1.0
19203,1.04,Ideal,G,VS1,61.7,56.0,7951.0,6.47,6.52,4.01,4.0,3.0
19204,1.37,Premium,G,VS2,61.6,59.0,7951.0,7.11,7.04,4.36,3.0,3.0
19205,1.51,Very Good,J,VS1,63.7,55.0,7953.0,7.16,7.28,4.6,4.0,0.0
19206,1.04,Premium,G,VVS2,61.8,58.0,7953.0,6.47,6.51,4.01,5.0,3.0
19207,1.59,Premium,J,VS2,62.6,59.0,7953.0,7.45,7.43,4.66,3.0,0.0
19208,1.07,Premium,D,VS2,60.9,59.0,7954.0,6.63,6.58,4.02,3.0,6.0
19209,1.21,Ideal,H,VVS2,60.4,57.0,7954.0,6.9,6.93,4.18,5.0,2.0
19210,1.01,Good,D,VS1,63.1,59.0,7955.0,6.34,6.37,4.01,4.0,6.0
19211,1.05,Ideal,F,VS1,62.1,56.0,7955.0,6.54,6.59,4.08,4.0,4.0
19212,1.21,Ideal,E,SI1,62.1,56.0,7955.0,6.83,6.88,4.26,2.0,5.0
19213,1.5,Premium,I,SI1,62.3,57.0,7955.0,7.28,7.22,4.52,2.0,1.0
19214,1.41,Very Good,H,SI1,62.9,57.0,7956.0,7.04,7.08,4.44,2.0,2.0
19215,1.25,Very Good,F,SI1,61.4,56.0,7956.0,6.91,6.94,4.25,2.0,4.0
19216,1.51,Good,I,SI2,63.6,60.0,7957.0,7.27,7.23,4.61,1.0,1.0
19217,2.01,Good,H,I1,61.7,63.0,7959.0,7.91,7.94,4.89,0.0,2.0
19218,1.02,Fair,F,VVS1,64.6,59.0,7960.0,6.31,6.26,4.06,6.0,4.0
19219,1.09,Ideal,G,VS2,62.2,55.0,7961.0,6.61,6.65,4.13,3.0,3.0
19220,1.16,Premium,G,VS1,61.9,58.0,7962.0,6.72,6.76,4.17,4.0,3.0
19221,1.58,Premium,E,SI2,61.0,60.0,7963.0,7.54,7.51,4.59,1.0,5.0
19222,1.3,Very Good,E,SI1,59.1,60.0,7963.0,7.12,7.17,4.22,2.0,5.0
19223,1.01,Premium,G,VVS2,61.9,59.0,7964.0,6.45,6.41,3.98,5.0,3.0
19224,1.01,Premium,E,VS1,60.8,59.0,7964.0,6.46,6.42,3.92,4.0,5.0
19225,1.01,Premium,E,VS1,62.9,61.0,7964.0,6.39,6.33,4.0,4.0,5.0
19226,1.01,Premium,E,VS1,62.0,59.0,7964.0,6.42,6.38,3.97,4.0,5.0
19227,1.34,Very Good,H,VS2,61.4,58.0,7965.0,7.13,7.07,4.36,3.0,2.0
19228,1.05,Ideal,D,VS2,61.7,59.0,7965.0,6.5,6.53,4.02,3.0,6.0
19229,1.0,Ideal,D,VS1,62.4,55.0,7966.0,6.4,6.43,4.0,4.0,6.0
19230,1.53,Ideal,I,VS1,62.9,57.0,7968.0,7.36,7.3,4.61,4.0,1.0
19231,1.05,Very Good,E,VS1,63.1,59.0,7969.0,6.49,6.45,4.08,4.0,5.0
19232,1.12,Ideal,G,VS1,61.5,55.0,7970.0,6.67,6.69,4.11,4.0,3.0
19233,1.53,Very Good,I,SI1,63.3,58.0,7971.0,7.26,7.31,4.61,2.0,1.0
19234,1.5,Fair,G,SI2,64.7,55.0,7972.0,7.16,7.13,4.62,1.0,3.0
19235,1.55,Premium,I,SI2,58.5,60.0,7972.0,7.64,7.58,4.45,1.0,1.0
19236,1.17,Good,G,VS1,60.0,64.0,7972.0,6.82,6.77,4.08,4.0,3.0
19237,1.01,Very Good,G,IF,60.0,61.0,7974.0,6.41,6.45,3.86,7.0,3.0
19238,1.01,Very Good,G,IF,63.0,60.0,7974.0,6.31,6.35,3.99,7.0,3.0
19239,1.07,Very Good,G,VVS2,62.8,57.0,7975.0,6.46,6.56,4.09,5.0,3.0
19240,1.57,Premium,I,SI2,62.4,58.0,7976.0,7.41,7.37,4.61,1.0,1.0
19241,1.15,Very Good,D,VS1,62.9,54.0,7978.0,6.72,6.69,4.22,4.0,6.0
19242,1.09,Ideal,E,VS2,62.4,55.0,7978.0,6.55,6.6,4.1,3.0,5.0
19243,1.59,Ideal,I,SI2,61.6,57.0,7978.0,7.56,7.51,4.64,1.0,1.0
19244,1.0,Ideal,G,VVS2,62.8,57.0,7979.0,6.37,6.43,4.02,5.0,3.0
19245,1.37,Ideal,H,VS1,63.8,56.0,7979.0,7.01,6.98,4.46,4.0,2.0
19246,1.5,Good,D,SI1,56.6,64.0,7980.0,7.51,7.43,4.23,2.0,6.0
19247,1.27,Premium,E,SI1,60.9,59.0,7980.0,7.03,6.97,4.26,2.0,5.0
19248,1.01,Premium,F,VS1,61.2,59.0,7982.0,6.48,6.42,3.95,4.0,4.0
19249,1.33,Premium,H,VS2,60.7,59.0,7982.0,7.08,7.13,4.31,3.0,2.0
19250,1.32,Ideal,F,VS2,62.3,57.0,7983.0,7.06,6.97,4.37,3.0,4.0
19251,1.2,Very Good,G,VS2,62.2,57.0,7983.0,6.75,6.78,4.21,3.0,3.0
19252,1.6,Ideal,H,VS2,61.5,56.0,7983.0,7.57,7.52,4.64,3.0,2.0
19253,1.5,Premium,J,VVS2,62.8,62.0,7983.0,7.25,7.22,4.54,5.0,0.0
19254,1.3,Very Good,G,SI1,61.0,57.0,7985.0,7.01,7.06,4.29,2.0,3.0
19255,1.24,Ideal,G,VVS2,61.9,56.0,7986.0,6.87,6.83,4.24,5.0,3.0
19256,1.39,Premium,H,SI1,62.7,58.0,7986.0,7.15,7.08,4.46,2.0,2.0
19257,1.55,Ideal,J,SI1,61.7,54.0,7987.0,7.42,7.55,4.62,2.0,0.0
19258,1.55,Ideal,J,SI1,61.7,54.0,7987.0,7.47,7.5,4.62,2.0,0.0
19259,1.23,Ideal,G,VS2,61.5,54.0,7988.0,6.89,6.92,4.25,3.0,3.0
19260,1.51,Premium,I,SI1,61.8,60.0,7989.0,7.23,7.3,4.49,2.0,1.0
19261,1.19,Very Good,G,VS1,59.1,58.0,7989.0,6.96,7.05,4.14,4.0,3.0
19262,1.52,Ideal,I,SI2,62.5,58.0,7990.0,7.29,7.33,4.57,1.0,1.0
19263,1.51,Ideal,H,SI2,62.3,58.0,7990.0,7.27,7.33,4.55,1.0,2.0
19264,1.53,Very Good,H,SI2,61.4,60.0,7991.0,7.36,7.43,4.54,1.0,2.0
19265,1.51,Very Good,J,VS1,63.5,60.0,7991.0,7.29,7.23,4.61,4.0,0.0
19266,1.39,Premium,G,SI1,61.3,59.0,7991.0,7.24,7.15,4.41,2.0,3.0
19267,1.09,Very Good,G,VS1,59.9,56.0,7992.0,6.74,6.81,4.06,4.0,3.0
19268,1.09,Ideal,G,VS1,61.7,54.0,7992.0,6.65,6.7,4.12,4.0,3.0
19269,1.21,Ideal,G,VS2,61.9,55.0,7996.0,6.9,6.84,4.25,3.0,3.0
19270,1.21,Ideal,G,VS2,61.1,57.0,7996.0,6.95,6.85,4.22,3.0,3.0
19271,1.21,Premium,G,VS2,62.2,58.0,7996.0,6.85,6.81,4.25,3.0,3.0
19272,1.15,Ideal,G,VS1,61.9,56.0,7999.0,6.71,6.73,4.16,4.0,3.0
19273,1.34,Ideal,H,VS2,60.8,55.0,7999.0,7.18,7.12,4.35,3.0,2.0
19274,1.37,Ideal,I,VS2,61.6,55.0,8000.0,7.13,7.16,4.4,3.0,1.0
19275,1.57,Premium,F,SI2,60.2,60.0,8001.0,7.49,7.43,4.49,1.0,4.0
19276,1.52,Fair,H,SI1,65.3,58.0,8001.0,7.14,7.1,4.65,2.0,2.0
19277,1.52,Premium,H,VS2,61.0,61.0,8001.0,7.45,7.38,4.52,3.0,2.0
19278,1.21,Ideal,G,VS2,61.8,57.0,8001.0,6.83,6.79,4.21,3.0,3.0
19279,1.0,Very Good,G,IF,58.3,62.0,8002.0,6.51,6.57,3.81,7.0,3.0
19280,1.06,Premium,G,VVS2,59.6,58.0,8003.0,6.61,6.65,3.95,5.0,3.0
19281,1.23,Premium,H,VVS2,62.8,56.0,8004.0,6.9,6.82,4.31,5.0,2.0
19282,1.02,Good,G,VVS1,63.6,58.0,8005.0,6.4,6.37,4.06,6.0,3.0
19283,1.02,Premium,G,VVS1,62.1,59.0,8005.0,6.39,6.36,3.96,6.0,3.0
19284,1.11,Very Good,D,VS2,63.2,57.0,8006.0,6.64,6.61,4.18,3.0,6.0
19285,1.0,Very Good,F,VVS1,63.0,56.0,8008.0,6.32,6.37,4.0,6.0,4.0
19286,1.0,Premium,G,VVS1,62.1,59.0,8008.0,6.29,6.4,3.94,6.0,3.0
19287,1.0,Ideal,D,VS2,62.2,54.0,8008.0,6.45,6.42,4.0,3.0,6.0
19288,1.51,Fair,H,SI1,66.5,56.0,8010.0,7.03,6.99,4.66,2.0,2.0
19289,1.52,Premium,I,SI2,59.8,62.0,8010.0,7.47,7.41,4.45,1.0,1.0
19290,1.02,Good,F,VS1,62.6,54.3,8011.0,6.41,6.45,4.02,4.0,4.0
19291,1.02,Ideal,F,VS1,61.0,56.0,8011.0,6.49,6.52,3.97,4.0,4.0
19292,1.02,Ideal,E,VS1,62.2,54.0,8011.0,6.44,6.46,4.01,4.0,5.0
19293,1.04,Ideal,G,VVS2,62.1,55.1,8012.0,6.5,6.51,4.04,5.0,3.0
19294,1.67,Good,J,SI1,58.8,61.0,8013.0,7.71,7.73,4.54,2.0,0.0
19295,1.5,Very Good,J,VS1,62.2,58.0,8014.0,7.19,7.27,4.5,4.0,0.0
19296,1.22,Ideal,H,VVS2,61.8,57.0,8014.0,6.85,6.89,4.25,5.0,2.0
19297,1.22,Ideal,H,VVS2,62.2,56.0,8014.0,6.83,6.87,4.26,5.0,2.0
19298,1.22,Ideal,H,VVS2,62.7,54.0,8014.0,6.77,6.83,4.27,5.0,2.0
19299,1.07,Premium,E,VS1,59.7,61.0,8015.0,6.69,6.64,3.98,4.0,5.0
19300,1.01,Premium,G,VVS2,61.2,58.0,8016.0,6.45,6.49,3.96,5.0,3.0
19301,1.14,Ideal,F,VS2,61.4,56.0,8017.0,6.73,6.78,4.14,3.0,4.0
19302,1.15,Premium,F,VS1,62.7,58.0,8018.0,6.72,6.67,4.2,4.0,4.0
19303,1.42,Good,E,SI2,60.1,61.0,8019.0,7.32,7.42,4.43,1.0,5.0
19304,1.13,Premium,G,VVS2,61.4,58.0,8019.0,6.73,6.68,4.12,5.0,3.0
19305,1.65,Very Good,H,SI2,63.4,59.0,8020.0,7.53,7.49,4.76,1.0,2.0
19306,1.1,Very Good,G,VVS1,61.5,57.0,8020.0,6.61,6.66,4.08,6.0,3.0
19307,1.21,Ideal,G,VS1,62.5,55.0,8020.0,6.79,6.8,4.25,4.0,3.0
19308,1.03,Ideal,G,VVS2,61.6,57.0,8020.0,6.51,6.48,4.0,5.0,3.0
19309,1.0,Premium,D,VS1,62.7,60.0,8020.0,6.36,6.31,3.97,4.0,6.0
19310,1.54,Premium,E,SI2,59.0,62.0,8020.0,7.59,7.56,4.47,1.0,5.0
19311,1.53,Ideal,I,SI2,61.4,58.0,8021.0,7.4,7.42,4.55,1.0,1.0
19312,1.05,Ideal,G,VS1,61.2,57.0,8022.0,6.51,6.55,4.0,4.0,3.0
19313,1.02,Ideal,F,VS1,61.2,57.0,8024.0,6.45,6.52,3.98,4.0,4.0
19314,1.61,Premium,F,SI1,62.9,59.0,8024.0,7.5,7.43,4.69,2.0,4.0
19315,1.18,Premium,G,VVS2,61.0,58.0,8025.0,6.84,6.79,4.16,5.0,3.0
19316,1.01,Ideal,G,VVS2,61.1,57.0,8029.0,6.49,6.54,3.98,5.0,3.0
19317,1.01,Ideal,G,VVS2,60.9,56.0,8029.0,6.51,6.55,3.98,5.0,3.0
19318,1.41,Ideal,H,SI2,62.0,56.0,8030.0,7.17,7.24,4.47,1.0,2.0
19319,1.2,Premium,G,VS2,62.3,56.0,8030.0,6.8,6.68,4.2,3.0,3.0
19320,1.2,Very Good,G,VS2,63.5,57.0,8032.0,6.76,6.66,4.26,3.0,3.0
19321,1.2,Good,G,VS2,57.8,59.0,8032.0,7.06,7.0,4.06,3.0,3.0
19322,1.2,Very Good,G,VS2,63.1,57.0,8032.0,6.74,6.69,4.24,3.0,3.0
19323,1.51,Premium,H,SI2,61.4,60.0,8033.0,7.37,7.31,4.51,1.0,2.0
19324,1.51,Premium,F,SI1,62.0,57.0,8033.0,7.36,7.28,4.54,2.0,4.0
19325,1.51,Ideal,J,VS2,61.1,57.0,8033.0,7.36,7.3,4.48,3.0,0.0
19326,1.01,Ideal,G,VVS2,62.2,56.0,8034.0,6.41,6.46,4.0,5.0,3.0
19327,1.19,Ideal,G,VS1,61.9,55.0,8034.0,6.81,6.87,4.22,4.0,3.0
19328,1.53,Ideal,H,SI2,62.4,58.0,8034.0,7.32,7.38,4.59,1.0,2.0
19329,1.57,Ideal,J,SI1,62.0,55.6,8035.0,7.43,7.47,4.62,2.0,0.0
19330,1.25,Ideal,H,VVS2,60.6,57.0,8036.0,7.0,6.97,4.23,5.0,2.0
19331,2.0,Fair,I,SI2,66.8,55.0,8037.0,7.75,7.71,5.16,1.0,1.0
19332,1.38,Ideal,H,VS1,63.6,56.0,8037.0,7.05,7.0,4.47,4.0,2.0
19333,1.16,Ideal,D,VS2,62.1,57.0,8038.0,6.7,6.73,4.17,3.0,6.0
19334,1.2,Very Good,H,VS1,60.2,57.0,8039.0,6.88,6.95,4.16,4.0,2.0
19335,1.5,Very Good,J,VS1,61.7,58.0,8039.0,7.29,7.33,4.51,4.0,0.0
19336,1.2,Ideal,H,VS1,61.1,58.0,8039.0,6.84,6.88,4.19,4.0,2.0
19337,1.26,Very Good,G,VS2,63.3,57.0,8040.0,6.88,6.93,4.37,3.0,3.0
19338,1.2,Ideal,G,VS2,62.4,54.7,8040.0,6.79,6.85,4.25,3.0,3.0
19339,3.01,Premium,I,I1,62.7,58.0,8040.0,9.1,8.97,5.67,0.0,1.0
19340,1.02,Ideal,G,VVS2,61.1,57.0,8042.0,6.51,6.48,3.97,5.0,3.0
19341,1.5,Good,G,SI2,64.3,57.0,8043.0,7.2,7.29,4.66,1.0,3.0
19342,1.06,Premium,E,VS1,63.0,58.0,8044.0,6.49,6.46,4.08,4.0,5.0
19343,1.06,Ideal,G,VVS2,61.0,57.0,8044.0,6.57,6.55,4.0,5.0,3.0
19344,1.5,Fair,H,VS1,64.8,55.0,8044.0,7.25,7.2,4.68,4.0,2.0
19345,1.7,Premium,I,SI1,61.6,56.0,8044.0,7.65,7.55,4.68,2.0,1.0
19346,3.0,Fair,H,I1,67.1,57.0,8044.0,8.93,8.84,5.97,0.0,2.0
19347,1.56,Good,I,SI2,58.5,61.0,8048.0,7.58,7.63,4.45,1.0,1.0
19348,1.88,Good,J,SI2,57.9,59.0,8048.0,8.16,8.11,4.71,1.0,0.0
19349,1.51,Very Good,J,SI1,63.1,55.0,8049.0,7.25,7.32,4.6,2.0,0.0
19380,1.51,Ideal,J,SI1,61.4,57.0,8049.0,7.38,7.43,4.55,2.0,0.0
19381,1.51,Very Good,F,SI2,63.4,58.0,8050.0,7.29,7.22,4.6,1.0,4.0
19382,1.13,Ideal,G,VS1,61.5,56.0,8051.0,6.71,6.73,4.13,4.0,3.0
19383,1.47,Very Good,J,VVS2,62.6,60.0,8055.0,7.17,7.24,4.51,5.0,0.0
19384,1.55,Premium,J,VS2,60.7,59.0,8055.0,7.5,7.47,4.54,3.0,0.0
19385,1.55,Ideal,I,SI2,60.7,60.0,8056.0,7.49,7.46,4.54,1.0,1.0
19386,1.2,Premium,G,VS1,62.4,59.0,8056.0,6.73,6.69,4.19,4.0,3.0
19387,1.2,Premium,G,VS1,62.5,59.0,8056.0,6.72,6.64,4.19,4.0,3.0
19388,1.09,Premium,F,VS1,60.9,58.0,8057.0,6.63,6.67,4.05,4.0,4.0
19389,1.51,Very Good,J,VS1,61.4,57.0,8057.0,7.3,7.38,4.51,4.0,0.0
19390,1.58,Very Good,J,SI1,61.6,57.0,8057.0,7.47,7.54,4.62,2.0,0.0
19391,1.09,Ideal,G,VVS2,61.5,55.0,8057.0,6.66,6.61,4.08,5.0,3.0
19392,1.5,Very Good,H,SI1,62.9,56.0,8058.0,7.24,7.33,4.58,2.0,2.0
19393,1.53,Premium,J,VS1,60.1,59.0,8058.0,7.47,7.51,4.5,4.0,0.0
19394,1.53,Very Good,J,VS1,62.8,59.0,8058.0,7.31,7.34,4.6,4.0,0.0
19395,1.1,Ideal,G,VS1,62.0,58.0,8060.0,6.59,6.64,4.1,4.0,3.0
19396,1.16,Ideal,G,VS2,62.5,55.0,8061.0,6.75,6.69,4.2,3.0,3.0
19397,1.02,Ideal,F,VS1,61.5,56.0,8061.0,6.5,6.47,3.99,4.0,4.0
19398,1.35,Premium,H,VS2,62.2,56.0,8062.0,7.13,7.08,4.42,3.0,2.0
19399,1.22,Premium,G,VS2,61.1,56.0,8062.0,6.94,6.85,4.21,3.0,3.0
19400,1.22,Ideal,G,VS2,62.0,57.0,8062.0,6.88,6.83,4.25,3.0,3.0
19401,1.53,Ideal,I,SI2,63.7,58.0,8062.0,7.31,7.27,4.64,1.0,1.0
19402,1.35,Premium,H,VS2,61.5,58.0,8062.0,7.15,7.09,4.38,3.0,2.0
19403,1.53,Ideal,I,SI2,61.3,59.0,8062.0,7.42,7.39,4.54,1.0,1.0
19404,1.12,Ideal,F,VS2,61.2,56.0,8063.0,6.67,6.73,4.11,3.0,4.0
19405,1.24,Very Good,G,VS2,59.1,59.0,8064.0,7.02,7.08,4.17,3.0,3.0
19406,2.0,Fair,H,I1,66.8,57.0,8064.0,7.81,7.72,5.19,0.0,2.0
19407,1.25,Premium,G,VS2,61.9,58.0,8064.0,6.91,6.85,4.26,3.0,3.0
19408,1.5,Premium,E,SI2,61.5,59.0,8064.0,7.3,7.23,4.47,1.0,5.0
19409,1.01,Premium,D,VVS2,62.2,59.0,8065.0,6.36,6.3,3.94,5.0,6.0
19410,1.22,Ideal,G,VS2,62.0,55.0,8067.0,6.91,6.83,4.26,3.0,3.0
19411,1.51,Ideal,J,VS1,61.6,58.0,8067.0,7.35,7.43,4.55,4.0,0.0
19412,1.22,Premium,G,VS2,60.9,57.0,8067.0,6.94,6.89,4.21,3.0,3.0
19413,1.43,Very Good,H,SI1,62.8,58.0,8069.0,7.08,7.13,4.46,2.0,2.0
19414,1.55,Premium,I,SI2,58.2,59.0,8069.0,7.73,7.63,4.47,1.0,1.0
19415,1.24,Ideal,H,VVS2,62.0,56.0,8069.0,6.92,6.86,4.27,5.0,2.0
19416,1.12,Very Good,G,VVS1,58.9,60.0,8072.0,6.78,6.91,4.03,6.0,3.0
19417,1.17,Ideal,F,VS2,61.8,55.0,8072.0,6.81,6.74,4.19,3.0,4.0
19418,1.24,Very Good,E,SI1,61.7,59.0,8073.0,6.85,6.89,4.24,2.0,5.0
19419,1.51,Very Good,I,SI1,61.4,60.0,8073.0,7.37,7.33,4.51,2.0,1.0
19420,1.12,Ideal,F,VS2,62.6,56.0,8074.0,6.59,6.63,4.14,3.0,4.0
19421,1.51,Premium,H,SI2,62.8,60.0,8074.0,7.26,7.22,4.55,1.0,2.0
19422,1.4,Ideal,H,SI1,62.4,56.0,8075.0,7.11,7.18,4.46,2.0,2.0
19423,1.62,Ideal,J,SI1,62.4,53.2,8075.0,7.47,7.51,4.68,2.0,0.0
19424,1.55,Good,J,VS1,62.3,56.0,8076.0,7.44,7.52,4.66,4.0,0.0
19425,1.0,Very Good,D,VS1,60.5,59.0,8077.0,6.43,6.46,3.9,4.0,6.0
19426,1.01,Ideal,F,VS1,60.9,57.0,8077.0,6.52,6.49,3.96,4.0,4.0
19427,1.23,Very Good,D,SI1,62.3,57.0,8079.0,6.8,6.87,4.26,2.0,6.0
19428,1.34,Ideal,I,VVS2,61.4,56.0,8079.0,7.07,7.09,4.35,5.0,1.0
19429,1.23,Ideal,H,VVS2,62.0,55.0,8079.0,6.85,6.9,4.26,5.0,2.0
19430,1.0,Good,F,VVS2,60.7,62.0,8079.0,6.36,6.4,3.87,5.0,4.0
19431,1.12,Ideal,G,VS1,61.1,56.0,8080.0,6.7,6.73,4.1,4.0,3.0
19432,1.5,Very Good,I,SI1,63.5,59.0,8081.0,7.16,7.08,4.52,2.0,1.0
19433,1.01,Very Good,F,VS1,62.6,56.0,8081.0,6.39,6.36,3.99,4.0,4.0
19434,1.23,Ideal,G,VS2,62.4,57.0,8085.0,6.83,6.88,4.28,3.0,3.0
19435,1.55,Ideal,J,VS2,61.7,55.0,8088.0,7.38,7.43,4.58,3.0,0.0
19436,1.03,Very Good,F,VS1,62.8,54.1,8089.0,6.39,6.48,4.05,4.0,4.0
19437,1.04,Very Good,F,VS1,61.6,60.0,8090.0,6.49,6.54,4.01,4.0,4.0
19438,1.51,Ideal,J,VS1,62.7,56.0,8092.0,7.3,7.35,4.59,4.0,0.0
19439,1.54,Ideal,I,SI2,60.3,59.0,8092.0,7.43,7.46,4.49,1.0,1.0
19440,1.06,Ideal,G,VS1,61.5,57.0,8093.0,6.54,6.56,4.03,4.0,3.0
19441,1.06,Ideal,G,VS1,61.7,55.0,8093.0,6.53,6.56,4.04,4.0,3.0
19442,1.06,Ideal,G,VS1,61.3,57.0,8093.0,6.53,6.56,4.01,4.0,3.0
19443,1.06,Ideal,G,VS1,61.7,57.0,8093.0,6.52,6.57,4.04,4.0,3.0
19444,1.34,Ideal,H,VS2,62.1,57.0,8094.0,7.0,7.05,4.36,3.0,2.0
19445,1.53,Very Good,G,SI2,61.1,58.0,8095.0,7.38,7.41,4.52,1.0,3.0
19446,1.53,Good,I,SI1,63.1,57.0,8095.0,7.28,7.34,4.61,2.0,1.0
19447,1.02,Ideal,E,VS1,60.1,57.0,8096.0,6.52,6.59,3.94,4.0,5.0
19448,1.51,Good,I,SI1,63.7,61.0,8097.0,7.11,7.15,4.54,2.0,1.0
19449,1.21,Ideal,G,VS2,59.8,57.0,8097.0,6.98,6.9,4.15,3.0,3.0
19450,1.04,Premium,G,VVS2,61.8,58.0,8098.0,6.51,6.47,4.01,5.0,3.0
19451,1.25,Premium,H,VS1,61.3,55.0,8099.0,6.96,6.93,4.26,4.0,2.0
19452,1.25,Premium,H,VS1,62.0,59.0,8099.0,6.88,6.84,4.25,4.0,2.0
19453,1.21,Good,G,VS2,63.8,56.0,8099.0,6.74,6.67,4.28,3.0,3.0
19454,1.05,Ideal,F,VS1,62.3,55.0,8100.0,6.53,6.5,4.06,4.0,4.0
19455,1.01,Very Good,D,VS1,63.1,59.0,8101.0,6.37,6.34,4.01,4.0,6.0
19456,1.42,Premium,H,SI1,62.3,58.0,8102.0,7.15,7.19,4.47,2.0,2.0
19457,1.01,Ideal,G,VVS2,62.2,54.0,8104.0,6.41,6.48,4.01,5.0,3.0
19458,2.01,Very Good,H,I1,61.7,63.0,8104.0,7.94,7.91,4.89,0.0,2.0
19459,2.01,Good,J,SI1,64.3,54.0,8104.0,8.05,7.95,5.14,2.0,0.0
19460,1.31,Premium,H,VS2,61.0,58.0,8106.0,7.1,7.06,4.32,3.0,2.0
19461,1.02,Ideal,G,VVS2,59.2,58.0,8107.0,6.56,6.62,3.9,5.0,3.0
19462,1.56,Good,J,VS2,62.3,64.0,8107.0,7.41,7.36,4.6,3.0,0.0
19463,1.16,Premium,G,VS1,61.9,58.0,8107.0,6.76,6.72,4.17,4.0,3.0
